# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
    7380    5146     0.00996917     0.00996917              0              0
    7380    5147     0.00999871     0.00999871              0              0
    7380    5148      0.0100282      0.0100282              0              0
    7380    5149      0.0100577      0.0100577              0              0
    7380    5150      0.0100872      0.0100872              0              0
    7380    5151      0.0101166      0.0101166              0              0
    7380    5152      0.0101461      0.0101461              0              0
    7380    5153      0.0101755      0.0101755              0              0
    7380    5154      0.0102049      0.0102049              0              0
    7380    5155      0.0102343      0.0102343              0              0
    7380    5156      0.0102636      0.0102636              0              0
    7380    5157      0.0102929      0.0102929              0              0
    7380    5158      0.0103222      0.0103222              0              0
    7380    5159      0.0103515      0.0103515              0              0
    7380    5160      0.0103808      0.0103808              0              0
    7380    5161        0.01041        0.01041              0              0
    7380    5162      0.0104392      0.0104392              0              0
    7380    5163      0.0104684      0.0104684              0              0
    7380    5164      0.0104976      0.0104976              0              0
    7380    5165      0.0105268      0.0105268              0              0
    7380    5166      0.0105559      0.0105559              0              0
    7380    5167       0.010585       0.010585              0              0
    7380    5168      0.0106141      0.0106141              0              0
    7380    5169      0.0106431      0.0106431              0              0
    7380    5170      0.0106722      0.0106722              0              0
    7380    5171      0.0107012      0.0107012              0              0
    7380    5172      0.0107302      0.0107302              0              0
    7380    5173      0.0107591      0.0107591              0              0
    7380    5174      0.0107881      0.0107881              0              0
    7380    5175       0.010817       0.010817              0              0
    7380    5176      0.0108459      0.0108459              0              0
    7380    5177      0.0108747      0.0108747              0              0
    7380    5178      0.0109036      0.0109036              0              0
    7380    5179      0.0109324      0.0109324              0              0
    7380    5180      0.0109612      0.0109612              0              0
    7380    5181        0.01099        0.01099              0              0
    7380    5182      0.0110187      0.0110187              0              0
    7380    5183      0.0110474      0.0110474              0              0
    7380    5184      0.0110761      0.0110761              0              0
    7380    5185      0.0111048      0.0111048              0              0
    7380    5186      0.0111334      0.0111334              0              0
    7380    5187      0.0111621      0.0111621              0              0
    7380    5188      0.0111907      0.0111907              0              0
    7380    5189      0.0112192      0.0112192              0              0
    7380    5190      0.0112478      0.0112478              0              0
    7380    5191      0.0112763      0.0112763              0              0
    7380    5192      0.0113048      0.0113048              0              0
    7380    5193      0.0113332      0.0113332              0              0
    7380    5194      0.0113616      0.0113616              0              0
    7380    5195        0.01139        0.01139              0              0
    7380    5196      0.0114184      0.0114184              0              0
    7380    5197      0.0114468      0.0114468              0              0
    7380    5198      0.0114751      0.0114751              0              0
    7380    5199      0.0115034      0.0115034              0              0
    7380    5200      0.0115317      0.0115317              0              0
    7380    5201      0.0115599      0.0115599              0              0
    7380    5202      0.0115881      0.0115881              0              0
    7380    5203      0.0116163      0.0116163              0              0
    7380    5204      0.0116445      0.0116445              0              0
    7380    5205      0.0116726      0.0116726              0              0
    7380    5206      0.0117007      0.0117007              0              0
    7380    5207      0.0117288      0.0117288              0              0
    7380    5208      0.0117568      0.0117568              0              0
    7380    5209      0.0117848      0.0117848              0              0
    7380    5210      0.0118128      0.0118128              0              0
    7380    5211      0.0118408      0.0118408              0              0
    7380    5212      0.0118687      0.0118687              0              0
    7380    5213      0.0118966      0.0118966              0              0
    7380    5214      0.0119245      0.0119245              0              0
    7380    5215      0.0119523      0.0119523              0              0
    7380    5216      0.0119801      0.0119801              0              0
    7380    5217      0.0120079      0.0120079              0              0
    7380    5218      0.0120357      0.0120357              0              0
    7380    5219      0.0120634      0.0120634              0              0
    7380    5220      0.0120911      0.0120911              0              0
    7380    5221      0.0121188      0.0121188              0              0
    7380    5222      0.0121464      0.0121464              0              0
    7380    5223       0.012174       0.012174              0              0
    7380    5224      0.0122016      0.0122016              0              0
    7380    5225      0.0122291      0.0122291              0              0
    7380    5226      0.0122566      0.0122566              0              0
    7380    5227      0.0122841      0.0122841              0              0
    7380    5228      0.0123115      0.0123115              0              0
    7380    5229       0.012339       0.012339              0              0
    7380    5230      0.0123663      0.0123663              0              0
    7380    5231      0.0123937      0.0123937              0              0
    7380    5232       0.012421       0.012421              0              0
    7380    5233      0.0124483      0.0124483              0              0
    7380    5234      0.0124756      0.0124756              0              0
    7380    5235      0.0125028      0.0125028              0              0
    7380    5236        0.01253        0.01253              0              0
    7380    5237      0.0125571      0.0125571              0              0
    7380    5238      0.0125843      0.0125843              0              0
    7380    5239      0.0126114      0.0126114              0              0
    7380    5240      0.0126384      0.0126384              0              0
    7380    5241      0.0126654      0.0126654              0              0
    7380    5242      0.0126924      0.0126924              0              0
    7380    5243      0.0127194      0.0127194              0              0
    7380    5244      0.0127463      0.0127463              0              0
    7380    5245      0.0127732      0.0127732              0              0
    7380    5246      0.0128001      0.0128001              0              0
    7380    5247      0.0128269      0.0128269              0              0
    7380    5248      0.0128537      0.0128537              0              0
    7380    5249      0.0128805      0.0128805              0              0
    7380    5250      0.0129072      0.0129072              0              0
    7380    5251      0.0129339      0.0129339              0              0
    7380    5252      0.0129605      0.0129605              0              0
    7380    5253      0.0129871      0.0129871              0              0
    7380    5254      0.0130137      0.0130137              0              0
    7380    5255      0.0130403      0.0130403              0              0
    7380    5256      0.0130668      0.0130668              0              0
    7380    5257      0.0130933      0.0130933              0              0
    7380    5258      0.0131197      0.0131197              0              0
    7380    5259      0.0131461      0.0131461              0              0
    7380    5260      0.0131725      0.0131725              0              0
    7380    5261      0.0131988      0.0131988              0              0
    7380    5262      0.0132251      0.0132251              0              0
    7380    5263      0.0132514      0.0132514              0              0
    7380    5264      0.0132776      0.0132776              0              0
    7380    5265      0.0133038      0.0133038              0              0
    7380    5266        0.01333        0.01333              0              0
    7380    5267      0.0133561      0.0133561              0              0
    7380    5268      0.0133822      0.0133822              0              0
    7380    5269      0.0134082      0.0134082              0              0
    7380    5270      0.0134342      0.0134342              0              0
    7380    5271      0.0134602      0.0134602              0              0
    7380    5272      0.0134861      0.0134861              0              0
    7380    5273       0.013512       0.013512              0              0
    7380    5274      0.0135379      0.0135379              0              0
    7380    5275      0.0135637      0.0135637              0              0
    7380    5276      0.0135895      0.0135895              0              0
    7380    5277      0.0136152      0.0136152              0              0
    7380    5278      0.0136409      0.0136409              0              0
    7380    5279      0.0136666      0.0136666              0              0
    7380    5280      0.0136922      0.0136922              0              0
    7380    5281      0.0137178      0.0137178              0              0
    7380    5282      0.0137433      0.0137433              0              0
    7380    5283      0.0137688      0.0137688              0              0
    7380    5284      0.0137943      0.0137943              0              0
    7380    5285      0.0138197      0.0138197              0              0
    7380    5286      0.0138451      0.0138451              0              0
    7380    5287      0.0138705      0.0138705              0              0
    7380    5288      0.0138958      0.0138958              0              0
    7380    5289      0.0139211      0.0139211              0              0
    7380    5290      0.0139463      0.0139463              0              0
    7380    5291      0.0139715      0.0139715              0              0
    7380    5292      0.0139967      0.0139967              0              0
    7380    5293      0.0140218      0.0140218              0              0
    7380    5294      0.0140468      0.0140468              0              0
    7380    5295      0.0140719      0.0140719              0              0
    7380    5296      0.0140969      0.0140969              0              0
    7380    5297      0.0141218      0.0141218              0              0
    7380    5298      0.0141467      0.0141467              0              0
    7380    5299      0.0141716      0.0141716              0              0
    7380    5300      0.0141964      0.0141964              0              0
    7380    5301      0.0142212      0.0142212              0              0
    7380    5302      0.0142459      0.0142459              0              0
    7380    5303      0.0142706      0.0142706              0              0
    7380    5304      0.0142953      0.0142953              0              0
    7380    5305      0.0143199      0.0143199              0              0
    7380    5306      0.0143445      0.0143445              0              0
    7380    5307       0.014369       0.014369              0              0
    7380    5308      0.0143935      0.0143935              0              0
    7380    5309       0.014418       0.014418              0              0
    7380    5310      0.0144424      0.0144424              0              0
    7380    5311      0.0144667      0.0144667              0              0
    7380    5312       0.014491       0.014491              0              0
    7380    5313      0.0145153      0.0145153              0              0
    7380    5314      0.0145396      0.0145396              0              0
    7380    5315      0.0145637      0.0145637              0              0
    7380    5316      0.0145879      0.0145879              0              0
    7380    5317       0.014612       0.014612              0              0
    7380    5318      0.0146361      0.0146361              0              0
    7380    5319      0.0146601      0.0146601              0              0
    7380    5320       0.014684       0.014684              0              0
    7380    5321       0.014708       0.014708              0              0
    7380    5322      0.0147318      0.0147318              0              0
    7380    5323      0.0147557      0.0147557              0              0
    7380    5324      0.0147795      0.0147795              0              0
    7380    5325      0.0148032      0.0148032              0              0
    7380    5326      0.0148269      0.0148269              0              0
    7380    5327      0.0148506      0.0148506              0              0
    7380    5328      0.0148742      0.0148742              0              0
    7380    5329      0.0148978      0.0148978              0              0
    7380    5330      0.0149213      0.0149213              0              0
    7380    5331      0.0149448      0.0149448              0              0
    7380    5332      0.0149682      0.0149682              0              0
    7380    5333      0.0149916      0.0149916              0              0
    7380    5334      0.0150149      0.0150149              0              0
    7380    5335      0.0150382      0.0150382              0              0
    7380    5336      0.0150615      0.0150615              0              0
    7380    5337      0.0150847      0.0150847              0              0
    7380    5338      0.0151078      0.0151078              0              0
    7380    5339       0.015131       0.015131              0              0
    7380    5340       0.015154       0.015154              0              0
    7380    5341       0.015177       0.015177              0              0
    7380    5342         0.0152         0.0152              0              0
    7380    5343      0.0152229      0.0152229              0              0
    7380    5344      0.0152458      0.0152458              0              0
    7380    5345      0.0152686      0.0152686              0              0
    7380    5346      0.0152914      0.0152914              0              0
    7380    5347      0.0153142      0.0153142              0              0
    7380    5348      0.0153368      0.0153368              0              0
    7380    5349      0.0153595      0.0153595              0              0
    7380    5350      0.0153821      0.0153821              0              0
    7380    5351      0.0154046      0.0154046              0              0
    7380    5352      0.0154271      0.0154271              0              0
    7380    5353      0.0154496      0.0154496              0              0
    7380    5354       0.015472       0.015472              0              0
    7380    5355      0.0154943      0.0154943              0              0
    7380    5356      0.0155166      0.0155166              0              0
    7380    5357      0.0155389      0.0155389              0              0
    7380    5358      0.0155611      0.0155611              0              0
    7380    5359      0.0155832      0.0155832              0              0
    7380    5360      0.0156053      0.0156053              0              0
    7380    5361      0.0156274      0.0156274              0              0
    7380    5362      0.0156494      0.0156494              0              0
    7380    5363      0.0156714      0.0156714              0              0
    7380    5364      0.0156933      0.0156933              0              0
    7380    5365      0.0157151      0.0157151              0              0
    7380    5366      0.0157369      0.0157369              0              0
    7380    5367      0.0157587      0.0157587              0              0
    7380    5368      0.0157804      0.0157804              0              0
    7380    5369      0.0158021      0.0158021              0              0
    7380    5370      0.0158237      0.0158237              0              0
    7380    5371      0.0158453      0.0158453              0              0
    7380    5372      0.0158668      0.0158668              0              0
    7380    5373      0.0158882      0.0158882              0              0
    7380    5374      0.0159096      0.0159096              0              0
    7380    5375       0.015931       0.015931              0              0
    7380    5376      0.0159523      0.0159523              0              0
    7380    5377      0.0159736      0.0159736              0              0
    7380    5378      0.0159948      0.0159948              0              0
    7380    5379      0.0160159      0.0160159              0              0
    7380    5380       0.016037       0.016037              0              0
    7380    5381      0.0160581      0.0160581              0              0
    7380    5382      0.0160791      0.0160791              0              0
    7380    5383         0.0161         0.0161              0              0
    7380    5384      0.0161209      0.0161209              0              0
    7380    5385      0.0161418      0.0161418              0              0
    7380    5386      0.0161626      0.0161626              0              0
    7380    5387      0.0161833      0.0161833              0              0
    7380    5388       0.016204       0.016204              0              0
    7380    5389      0.0162247      0.0162247              0              0
    7380    5390      0.0162452      0.0162452              0              0
    7380    5391      0.0162658      0.0162658              0              0
    7380    5392      0.0162863      0.0162863              0              0
    7380    5393      0.0163067      0.0163067              0              0
    7380    5394      0.0163271      0.0163271              0              0
    7380    5395      0.0163474      0.0163474              0              0
    7380    5396      0.0163677      0.0163677              0              0
    7380    5397      0.0163879      0.0163879              0              0
    7380    5398      0.0164081      0.0164081              0              0
    7380    5399      0.0164282      0.0164282              0              0
    7380    5400      0.0164482      0.0164482              0              0
    7380    5401      0.0164682      0.0164682              0              0
    7380    5402      0.0164882      0.0164882              0              0
    7380    5403      0.0165081      0.0165081              0              0
    7380    5404      0.0165279      0.0165279              0              0
    7380    5405      0.0165477      0.0165477              0              0
    7380    5406      0.0165675      0.0165675              0              0
    7380    5407      0.0165872      0.0165872              0              0
    7380    5408      0.0166068      0.0166068              0              0
    7380    5409      0.0166264      0.0166264              0              0
    7380    5410      0.0166459      0.0166459              0              0
    7380    5411      0.0166654      0.0166654              0              0
    7380    5412      0.0166848      0.0166848              0              0
    7380    5413      0.0167041      0.0167041              0              0
    7380    5414      0.0167234      0.0167234              0              0
    7380    5415      0.0167427      0.0167427              0              0
    7380    5416      0.0167619      0.0167619              0              0
    7380    5417       0.016781       0.016781              0              0
    7380    5418      0.0168001      0.0168001              0              0
    7380    5419      0.0168192      0.0168192              0              0
    7380    5420      0.0168381      0.0168381              0              0
    7380    5421      0.0168571      0.0168571              0              0
    7380    5422      0.0168759      0.0168759              0              0
    7380    5423      0.0168947      0.0168947              0              0
    7380    5424      0.0169135      0.0169135              0              0
    7380    5425      0.0169322      0.0169322              0              0
    7380    5426      0.0169509      0.0169509              0              0
    7380    5427      0.0169694      0.0169694              0              0
    7380    5428       0.016988       0.016988              0              0
    7380    5429      0.0170065      0.0170065              0              0
    7380    5430      0.0170249      0.0170249              0              0
    7380    5431      0.0170432      0.0170432              0              0
    7380    5432      0.0170616      0.0170616              0              0
    7380    5433      0.0170798      0.0170798              0              0
    7380    5434       0.017098       0.017098              0              0
    7380    5435      0.0171162      0.0171162              0              0
    7380    5436      0.0171342      0.0171342              0              0
    7380    5437      0.0171523      0.0171523              0              0
    7380    5438      0.0171703      0.0171703              0              0
    7380    5439      0.0171882      0.0171882              0              0
    7380    5440       0.017206       0.017206              0              0
    7380    5441      0.0172238      0.0172238              0              0
    7380    5442      0.0172416      0.0172416              0              0
    7380    5443      0.0172593      0.0172593              0              0
    7380    5444      0.0172769      0.0172769              0              0
    7380    5445      0.0172945      0.0172945              0              0
    7380    5446       0.017312       0.017312              0              0
    7380    5447      0.0173295      0.0173295              0              0
    7380    5448      0.0173469      0.0173469              0              0
    7380    5449      0.0173642      0.0173642              0              0
    7380    5450      0.0173815      0.0173815              0              0
    7380    5451      0.0173988      0.0173988              0              0
    7380    5452      0.0174159      0.0174159              0              0
    7380    5453       0.017433       0.017433              0              0
    7380    5454      0.0174501      0.0174501              0              0
    7380    5455      0.0174671      0.0174671              0              0
    7380    5456      0.0174841      0.0174841              0              0
    7380    5457      0.0175009      0.0175009              0              0
    7380    5458      0.0175178      0.0175178              0              0
    7380    5459      0.0175345      0.0175345              0              0
    7380    5460      0.0175513      0.0175513              0              0
    7380    5461      0.0175679      0.0175679              0              0
    7380    5462      0.0175845      0.0175845              0              0
    7380    5463      0.0176011      0.0176011              0              0
    7380    5464      0.0176175      0.0176175              0              0
    7380    5465       0.017634       0.017634              0              0
    7380    5466      0.0176503      0.0176503              0              0
    7380    5467      0.0176666      0.0176666              0              0
    7380    5468      0.0176829      0.0176829              0              0
    7380    5469      0.0176991      0.0176991              0              0
    7380    5470      0.0177152      0.0177152              0              0
    7380    5471      0.0177313      0.0177313              0              0
    7380    5472      0.0177473      0.0177473              0              0
    7380    5473      0.0177632      0.0177632              0              0
    7380    5474      0.0177791      0.0177791              0              0
    7380    5475       0.017795       0.017795              0              0
    7380    5476      0.0178107      0.0178107              0              0
    7380    5477      0.0178265      0.0178265              0              0
    7380    5478      0.0178421      0.0178421              0              0
    7380    5479      0.0178577      0.0178577              0              0
    7380    5480      0.0178732      0.0178732              0              0
    7380    5481      0.0178887      0.0178887              0              0
    7380    5482      0.0179041      0.0179041              0              0
    7380    5483      0.0179195      0.0179195              0              0
    7380    5484      0.0179348      0.0179348              0              0
    7380    5485      0.0179501      0.0179501              0              0
    7380    5486      0.0179652      0.0179652              0              0
    7380    5487      0.0179804      0.0179804              0              0
    7380    5488      0.0179954      0.0179954              0              0
    7380    5489      0.0180104      0.0180104              0              0
    7380    5490      0.0180254      0.0180254              0              0
    7380    5491      0.0180402      0.0180402              0              0
    7380    5492      0.0180551      0.0180551              0              0
    7380    5493      0.0180698      0.0180698              0              0
    7380    5494      0.0180845      0.0180845              0              0
    7380    5495      0.0180992      0.0180992              0              0
    7380    5496      0.0181137      0.0181137              0              0
    7380    5497      0.0181283      0.0181283              0              0
    7380    5498      0.0181427      0.0181427              0              0
    7380    5499      0.0181571      0.0181571              0              0
    7380    5500      0.0181715      0.0181715              0              0
    7380    5501      0.0181857      0.0181857              0              0
    7380    5502         0.0182         0.0182              0              0
    7380    5503      0.0182141      0.0182141              0              0
    7380    5504      0.0182282      0.0182282              0              0
    7380    5505      0.0182422      0.0182422              0              0
    7380    5506      0.0182562      0.0182562              0              0
    7380    5507      0.0182701      0.0182701              0              0
    7380    5508       0.018284       0.018284              0              0
    7380    5509      0.0182978      0.0182978              0              0
    7380    5510      0.0183115      0.0183115              0              0
    7380    5511      0.0183252      0.0183252              0              0
    7380    5512      0.0183388      0.0183388              0              0
    7380    5513      0.0183523      0.0183523              0              0
    7380    5514      0.0183658      0.0183658              0              0
    7380    5515      0.0183792      0.0183792              0              0
    7380    5516      0.0183926      0.0183926              0              0
    7380    5517      0.0184059      0.0184059              0              0
    7380    5518      0.0184191      0.0184191              0              0
    7380    5519      0.0184323      0.0184323              0              0
    7380    5520      0.0184454      0.0184454              0              0
    7380    5521      0.0184585      0.0184585              0              0
    7380    5522      0.0184715      0.0184715              0              0
    7380    5523      0.0184844      0.0184844              0              0
    7380    5524      0.0184973      0.0184973              0              0
    7380    5525      0.0185101      0.0185101              0              0
    7380    5526      0.0185228      0.0185228              0              0
    7380    5527      0.0185355      0.0185355              0              0
    7380    5528      0.0185481      0.0185481              0              0
    7380    5529      0.0185607      0.0185607              0              0
    7380    5530      0.0185732      0.0185732              0              0
    7380    5531      0.0185856      0.0185856              0              0
    7380    5532       0.018598       0.018598              0              0
    7380    5533      0.0186103      0.0186103              0              0
    7380    5534      0.0186226      0.0186226              0              0
    7380    5535      0.0186347      0.0186347              0              0
    7380    5536      0.0186469      0.0186469              0              0
    7380    5537      0.0186589      0.0186589              0              0
    7380    5538      0.0186709      0.0186709              0              0
    7380    5539      0.0186829      0.0186829              0              0
    7380    5540      0.0186947      0.0186947              0              0
    7380    5541      0.0187065      0.0187065              0              0
    7380    5542      0.0187183      0.0187183              0              0
    7380    5543        0.01873        0.01873              0              0
    7380    5544      0.0187416      0.0187416              0              0
    7380    5545      0.0187532      0.0187532              0              0
    7380    5546      0.0187647      0.0187647              0              0
    7380    5547      0.0187761      0.0187761              0              0
    7380    5548      0.0187875      0.0187875              0              0
    7380    5549      0.0187988      0.0187988              0              0
    7380    5550        0.01881        0.01881              0              0
    7380    5551      0.0188212      0.0188212              0              0
    7380    5552      0.0188323      0.0188323              0              0
    7380    5553      0.0188434      0.0188434              0              0
    7380    5554      0.0188544      0.0188544              0              0
    7380    5555      0.0188653      0.0188653              0              0
    7380    5556      0.0188761      0.0188761              0              0
    7380    5557      0.0188869      0.0188869              0              0
    7380    5558      0.0188977      0.0188977              0              0
    7380    5559      0.0189084      0.0189084              0              0
    7380    5560       0.018919       0.018919              0              0
    7380    5561      0.0189295      0.0189295              0              0
    7380    5562        0.01894        0.01894              0              0
    7380    5563      0.0189504      0.0189504              0              0
    7380    5564      0.0189608      0.0189608              0              0
    7380    5565      0.0189711      0.0189711              0              0
    7380    5566      0.0189813      0.0189813              0              0
    7380    5567      0.0189915      0.0189915              0              0
    7380    5568      0.0190016      0.0190016              0              0
    7380    5569      0.0190116      0.0190116              0              0
    7380    5570      0.0190216      0.0190216              0              0
    7380    5571      0.0190315      0.0190315              0              0
    7380    5572      0.0190413      0.0190413              0              0
    7380    5573      0.0190511      0.0190511              0              0
    7380    5574      0.0190608      0.0190608              0              0
    7380    5575      0.0190705      0.0190705              0              0
    7380    5576        0.01908        0.01908              0              0
    7380    5577      0.0190896      0.0190896              0              0
    7380    5578       0.019099       0.019099              0              0
    7380    5579      0.0191084      0.0191084              0              0
    7380    5580      0.0191178      0.0191178              0              0
    7380    5581       0.019127       0.019127              0              0
    7380    5582      0.0191362      0.0191362              0              0
    7380    5583      0.0191454      0.0191454              0              0
    7380    5584      0.0191544      0.0191544              0              0
    7380    5585      0.0191634      0.0191634              0              0
    7380    5586      0.0191724      0.0191724              0              0
    7380    5587      0.0191813      0.0191813              0              0
    7380    5588      0.0191901      0.0191901              0              0
    7380    5589      0.0191988      0.0191988              0              0
    7380    5590      0.0192075      0.0192075              0              0
    7380    5591      0.0192161      0.0192161              0              0
    7380    5592      0.0192247      0.0192247              0              0
    7380    5593      0.0192332      0.0192332              0              0
    7380    5594      0.0192416      0.0192416              0              0
    7380    5595      0.0192499      0.0192499              0              0
    7380    5596      0.0192582      0.0192582              0              0
    7380    5597      0.0192665      0.0192665              0              0
    7380    5598      0.0192746      0.0192746              0              0
    7380    5599      0.0192827      0.0192827              0              0
    7380    5600      0.0192908      0.0192908              0              0
    7380    5601      0.0192987      0.0192987              0              0
    7380    5602      0.0193066      0.0193066              0              0
    7380    5603      0.0193145      0.0193145              0              0
    7380    5604      0.0193223      0.0193223              0              0
    7380    5605        0.01933        0.01933              0              0
    7380    5606      0.0193376      0.0193376              0              0
    7380    5607      0.0193452      0.0193452              0              0
    7380    5608      0.0193527      0.0193527              0              0
    7380    5609      0.0193601      0.0193601              0              0
    7380    5610      0.0193675      0.0193675              0              0
    7380    5611      0.0193748      0.0193748              0              0
    7380    5612      0.0193821      0.0193821              0              0
    7380    5613      0.0193893      0.0193893              0              0
    7380    5614      0.0193964      0.0193964              0              0
    7380    5615      0.0194034      0.0194034              0              0
    7380    5616      0.0194104      0.0194104              0              0
    7380    5617      0.0194173      0.0194173              0              0
    7380    5618      0.0194242      0.0194242              0              0
    7380    5619       0.019431       0.019431              0              0
    7380    5620      0.0194377      0.0194377              0              0
    7380    5621      0.0194444      0.0194444              0              0
    7380    5622       0.019451       0.019451              0              0
    7380    5623      0.0194575      0.0194575              0              0
    7380    5624      0.0194639      0.0194639              0              0
    7380    5625      0.0194703      0.0194703              0              0
    7380    5626      0.0194767      0.0194767              0              0
    7380    5627      0.0194829      0.0194829              0              0
    7380    5628      0.0194891      0.0194891              0              0
    7380    5629      0.0194952      0.0194952              0              0
    7380    5630      0.0195013      0.0195013              0              0
    7380    5631      0.0195073      0.0195073              0              0
    7380    5632      0.0195132      0.0195132              0              0
    7380    5633      0.0195191      0.0195191              0              0
    7380    5634      0.0195249      0.0195249              0              0
    7380    5635      0.0195306      0.0195306              0              0
    7380    5636      0.0195363      0.0195363              0              0
    7380    5637      0.0195419      0.0195419              0              0
    7380    5638      0.0195474      0.0195474              0              0
    7380    5639      0.0195529      0.0195529              0              0
    7380    5640      0.0195583      0.0195583              0              0
    7380    5641      0.0195636      0.0195636              0              0
    7380    5642      0.0195689      0.0195689              0              0
    7380    5643      0.0195741      0.0195741              0              0
    7380    5644      0.0195792      0.0195792              0              0
    7380    5645      0.0195843      0.0195843              0              0
    7380    5646      0.0195893      0.0195893              0              0
    7380    5647      0.0195942      0.0195942              0              0
    7380    5648      0.0195991      0.0195991              0              0
    7380    5649      0.0196039      0.0196039              0              0
    7380    5650      0.0196086      0.0196086              0              0
    7380    5651      0.0196133      0.0196133              0              0
    7380    5652      0.0196179      0.0196179              0              0
    7380    5653      0.0196224      0.0196224              0              0
    7380    5654      0.0196269      0.0196269              0              0
    7380    5655      0.0196313      0.0196313              0              0
    7380    5656      0.0196356      0.0196356              0              0
    7380    5657      0.0196399      0.0196399              0              0
    7380    5658      0.0196441      0.0196441              0              0
    7380    5659      0.0196482      0.0196482              0              0
    7380    5660      0.0196522      0.0196522              0              0
    7380    5661      0.0196562      0.0196562              0              0
    7380    5662      0.0196602      0.0196602              0              0
    7380    5663       0.019664       0.019664              0              0
    7380    5664      0.0196678      0.0196678              0              0
    7380    5665      0.0196715      0.0196715              0              0
    7380    5666      0.0196752      0.0196752              0              0
    7380    5667      0.0196788      0.0196788              0              0
    7380    5668      0.0196823      0.0196823              0              0
    7380    5669      0.0196858      0.0196858              0              0
    7380    5670      0.0196892      0.0196892              0              0
    7380    5671      0.0196925      0.0196925              0              0
    7380    5672      0.0196957      0.0196957              0              0
    7380    5673      0.0196989      0.0196989              0              0
    7380    5674      0.0197021      0.0197021              0              0
    7380    5675      0.0197051      0.0197051              0              0
    7380    5676      0.0197081      0.0197081              0              0
    7380    5677       0.019711       0.019711              0              0
    7380    5678      0.0197139      0.0197139              0              0
    7380    5679      0.0197166      0.0197166              0              0
    7380    5680      0.0197194      0.0197194              0              0
    7380    5681       0.019722       0.019722              0              0
    7380    5682      0.0197246      0.0197246              0              0
    7380    5683      0.0197271      0.0197271              0              0
    7380    5684      0.0197295      0.0197295              0              0
    7380    5685      0.0197319      0.0197319              0              0
    7380    5686      0.0197342      0.0197342              0              0
    7380    5687      0.0197365      0.0197365              0              0
    7380    5688      0.0197386      0.0197386              0              0
    7380    5689      0.0197407      0.0197407              0              0
    7380    5690      0.0197428      0.0197428              0              0
    7380    5691      0.0197447      0.0197447              0              0
    7380    5692      0.0197466      0.0197466              0              0
    7380    5693      0.0197485      0.0197485              0              0
    7380    5694      0.0197502      0.0197502              0              0
    7380    5695      0.0197519      0.0197519              0              0
    7380    5696      0.0197536      0.0197536              0              0
    7380    5697      0.0197551      0.0197551              0              0
    7380    5698      0.0197566      0.0197566              0              0
    7380    5699      0.0197581      0.0197581              0              0
    7380    5700      0.0197594      0.0197594              0              0
    7380    5701      0.0197607      0.0197607              0              0
    7380    5702      0.0197619      0.0197619              0              0
    7380    5703      0.0197631      0.0197631              0              0
    7380    5704      0.0197642      0.0197642              0              0
    7380    5705      0.0197652      0.0197652              0              0
    7380    5706      0.0197661      0.0197661              0              0
    7380    5707       0.019767       0.019767              0              0
    7380    5708      0.0197678      0.0197678              0              0
    7380    5709      0.0197686      0.0197686              0              0
    7380    5710      0.0197692      0.0197692              0              0
    7380    5711      0.0197698      0.0197698              0              0
    7380    5712      0.0197704      0.0197704              0              0
    7380    5713      0.0197709      0.0197709              0              0
    7380    5714      0.0197713      0.0197713              0              0
    7380    5715      0.0197716      0.0197716              0              0
    7380    5716      0.0197719      0.0197719              0              0
    7380    5717      0.0197721      0.0197721              0              0
    7380    5718      0.0197722      0.0197722              0              0
    7380    5719      0.0197722      0.0197722              0              0
    7380    5720      0.0197722      0.0197722              0              0
    7380    5721      0.0197722      0.0197722              0              0
    7380    5722       0.019772       0.019772              0              0
    7380    5723      0.0197718      0.0197718              0              0
    7380    5724      0.0197715      0.0197715              0              0
    7380    5725      0.0197712      0.0197712              0              0
    7380    5726      0.0197707      0.0197707              0              0
    7380    5727      0.0197703      0.0197703              0              0
    7380    5728      0.0197697      0.0197697              0              0
    7380    5729      0.0197691      0.0197691              0              0
    7380    5730      0.0197684      0.0197684              0              0
