# ENERGY      NU         SIGRAD        SIGBORN     STAT. ERR.     SYST. ERR.
     862   174.5     -0.0572033      -0.322797              0     0.00265593
     862   175.5     -0.0663932      -0.333607              0     0.00267214
     862   176.5     -0.0755838      -0.344416              0     0.00268832
     862   177.5      -0.085331      -0.356669              0     0.00271338
     862   178.5     -0.0945889      -0.367411              0     0.00272822
     862   179.5      -0.103844      -0.378156              0     0.00274312
     862   180.5      -0.113012      -0.388988              0     0.00275975
     862   181.5      -0.122844      -0.401156              0     0.00278312
     862   182.5      -0.132127      -0.411873              0     0.00279747
     862   183.5      -0.141348      -0.422652              0     0.00281305
     862   184.5      -0.151206      -0.434794              0     0.00283588
     862   185.5      -0.160511      -0.445489              0     0.00284979
     862   186.5      -0.169751      -0.456249              0     0.00286498
     862   187.5      -0.179629      -0.468371              0     0.00288742
     862   188.5      -0.188951      -0.479049              0     0.00290097
     862   189.5      -0.198822      -0.491178              0     0.00292356
     862   190.5      -0.208167      -0.501833              0     0.00293666
     862   191.5      -0.218057      -0.513943              0     0.00295887
     862   192.5      -0.227418      -0.524582              0     0.00297163
     862   193.5      -0.237323      -0.536677              0     0.00299353
     862   194.5        -0.2467        -0.5473              0     0.00300601
     862   195.5      -0.256618      -0.559382              0     0.00302763
     862   196.5      -0.266008      -0.569992              0     0.00303984
     862   197.5       -0.27594       -0.58206              0      0.0030612
     862   198.5      -0.285898      -0.594102              0     0.00308203
     862   199.5       -0.29529       -0.60471              0     0.00309421
     862   200.5      -0.305316      -0.616684              0     0.00311368
     862   201.5      -0.314747      -0.627253              0     0.00312506
     862   202.5      -0.324718      -0.639282              0     0.00314564
     862   203.5      -0.334713      -0.651287              0     0.00316573
     862   204.5      -0.344201      -0.661799              0     0.00317598
     862   205.5      -0.354201      -0.673799              0     0.00319597
     862   206.5      -0.364223      -0.685777              0     0.00321554
     862   207.5      -0.373672      -0.696328              0     0.00322657
     862   208.5      -0.383757      -0.708243              0     0.00324486
     862   209.5      -0.393801      -0.720199              0     0.00326399
     862   210.5       -0.40389       -0.73211              0      0.0032822
     862   211.5       -0.41344       -0.74256              0     0.00329119
     862   212.5      -0.423499      -0.754501              0     0.00331002
     862   213.5      -0.433576      -0.766424              0     0.00332849
     862   214.5      -0.443696      -0.778304              0     0.00334608
     862   215.5       -0.45377       -0.79023              0      0.0033646
     862   216.5      -0.463986      -0.802014              0     0.00338029
     862   217.5      -0.474149      -0.813851              0     0.00339701
     862   218.5      -0.484324      -0.825676              0     0.00341353
     862   219.5      -0.493886      -0.836114              0     0.00342229
     862   220.5       -0.50408       -0.84792              0      0.0034384
     862   221.5      -0.514224      -0.859776              0     0.00345553
     862   222.5      -0.524409      -0.871591              0     0.00347182
     862   223.5      -0.534544      -0.883456              0     0.00348912
     862   224.5      -0.544822      -0.895178              0     0.00350355
     862   225.5       -0.55498       -0.90702              0      0.0035204
     862   226.5      -0.565279      -0.918721              0     0.00353442
     862   227.5      -0.576079      -0.931921              0     0.00355842
     862   228.5      -0.586393      -0.943607              0     0.00357214
     862   229.5      -0.596711      -0.955289              0     0.00358579
     862   230.5      -0.606936      -0.967064              0     0.00360129
     862   231.5      -0.617296      -0.978704              0     0.00361409
     862   232.5      -0.627592      -0.990408              0     0.00362817
     862   233.5      -0.637825       -1.00218              0      0.0036435
     862   234.5      -0.648199        -1.0138              0     0.00365602
     862   235.5       -0.65907       -1.02693              0     0.00367861
     862   236.5      -0.669452       -1.03855              0     0.00369096
     862   237.5      -0.679835       -1.05016              0      0.0037033
     862   238.5      -0.690192       -1.06181              0     0.00371616
     862   239.5      -0.701106       -1.07489              0     0.00373787
     862   240.5      -0.711528       -1.08647              0     0.00374943
     862   241.5      -0.721949       -1.09805              0     0.00376102
     862   242.5      -0.732341       -1.10966              0     0.00377318
     862   243.5       -0.74329       -1.12271              0      0.0037942
     862   244.5      -0.753675       -1.13432              0      0.0038065
     862   245.5      -0.764198        -1.1458              0     0.00381604
     862   246.5      -0.775111       -1.15889              0     0.00383779
     862   247.5      -0.785666       -1.17033              0     0.00384668
     862   248.5      -0.796706       -1.18329              0     0.00386589
     862   249.5       -0.80666       -1.19334              0      0.0038668
     862   250.5      -0.816542       -1.20346              0     0.00386916
     862   251.5      -0.826332       -1.21367              0     0.00387336
     862   252.5      -0.841685       -1.23831              0     0.00396629
     862   253.5      -0.852064       -1.24794              0     0.00395872
     862   254.5      -0.862377       -1.25762              0     0.00395246
